New PAW TMT results file!																																											
"Program ""PAW_protein_grouper.py"" run on Mon Feb 13 18:36:31 2023"																																											
6296	1	sp|Q9JJU8|SH3L1_MOUSE	 	 	 	 	87.7	114	12811	Adapter Sh3bgrl OS=Mus musculus OX=10090 GN=Sh3bgrl PE=1 SV=1	32	32	1	18	14	18	14	18	14	18	1136377.65	1165015.606	1356432.525	1415317.776	1415749.08	1220573.705	1358735.871	1311608.605	1389747.146	1179026.257	42019.71814	14	2309258.106	2155849.204	2658247.03	2670470.205	2819630.377	2248091.026	2349312.068	2596000.454	2474482.584	2208986.267	63880.27759
6297	1	sp|Q9JJV2|PROF2_MOUSE	 	 	 	 	66.4	140	15032	Profilin-2 OS=Mus musculus OX=10090 GN=Pfn2 PE=1 SV=3	140	140	1	49	91	49	91	49	91	49	14429618.4	13377787.78	15465082.26	17144996.04	14481402.8	14718063.49	16644582.04	16973286.15	15425580.6	14443614.67	541050.0667	91	39491157.6	37439423.74	42285093.84	45692299.32	40521046.89	38678498.75	44833452.14	45819121.89	43126317.24	40646051.29	1339666.403
6298	1	sp|Q9JJV5|CCG3_MOUSE	 	 	"sp|O88602|CCG2_MOUSE, sp|Q9JJV5|CCG3_MOUSE"	 	6.3	315	35515	Voltage-dependent calcium channel gamma-3 subunit OS=Mus musculus OX=10090 GN=Cacng3 PE=1 SV=2	7	2	0.286	3	4	1	1	1.074	1.115	1	9170.985352	15763.10059	10906.74512	13628.35352	16132.6875	8160.311035	10476.11914	10441.01172	15882.04199	16156.5293	150	1	45610.17188	50507.14844	42139.33594	60945.70313	61664.41406	50745.14844	57483.21094	69988.02344	47875	54828.76563	2198.351318
6299	1	sp|Q9JJX7|TYDP2_MOUSE	 	 	 	 	10.8	370	41033	Tyrosyl-DNA phosphodiesterase 2 OS=Mus musculus OX=10090 GN=Tdp2 PE=1 SV=1	4	4	1	2	2	2	2	2	2	2	14132.75928	14282.76709	17617.82715	16434.4751	18354.89844	16010.64478	16894.09912	18361.42334	15977.37061	14415.59546	150	2	130728.1328	120659.2324	142679.3906	146752.8672	152714.2813	143288.2441	162898.668	133279.3535	142420.0938	141900.4727	1277.127319
6300	1	sp|Q9JJY3|NSMA2_MOUSE	 	 	 	 	22.4	655	71196	Sphingomyelin phosphodiesterase 3 OS=Mus musculus OX=10090 GN=Smpd3 PE=1 SV=1	20	20	1	7	13	7	13	7	13	7	251873.3516	250317.6904	266198.0562	359319.4033	294744.1997	304091.3906	280021.4902	329095.0957	275096.7095	309407.8379	7158.573975	13	614241.3516	678060.6572	691292.499	867282.4219	792853.875	732864.1025	694826.834	781697.8677	681376.811	749281.1592	7402.562012
6301	1	sp|Q9JJY4|DDX20_MOUSE	 	 	 	 	8.2	825	91709	Probable ATP-dependent RNA helicase DDX20 OS=Mus musculus OX=10090 GN=Ddx20 PE=1 SV=2	7	7	1	4	3	4	3	4	3	4	54034.47412	49890.23047	56195.23389	67344.06543	56859.01318	56402.41064	63987.99463	58309.04932	55069.47608	56603.6875	150	3	341578.3408	258688.6426	321097.1641	360080.6924	275954.4922	325544.0635	287419.8975	339981.6396	247954.6084	313519.4404	10869.66406
6302	1	sp|Q9JJZ2|TBA8_MOUSE	 	 	"sp|P05213|TBA1B_MOUSE, sp|P05214|TBA3_MOUSE, sp|P68368|TBA4A_MOUSE, sp|P68369|TBA1A_MOUSE, sp|Q3UX10|TBAL3_MOUSE, sp|Q9JJZ2|TBA8_MOUSE"	 	63	449	50051	Tubulin alpha-8 chain OS=Mus musculus OX=10090 GN=Tuba8 PE=1 SV=1	908	50	0.055	355	553	26	24	64.557	81.376	30	3957837.874	4343420.57	6079003.457	5642570.991	5772988.093	5063421.239	5809458.453	4599933.895	6093535.479	5084002.036	224274.9824	25	11682199.76	13450357.96	16908107.16	15118804.96	16461525.78	14532274.78	16836450.66	12832449.18	17425258.56	13885305.48	241521.4249
6303	1	sp|Q9JJZ4|UB2J1_MOUSE	 	 	 	 	23	318	34989	Ubiquitin-conjugating enzyme E2 J1 OS=Mus musculus OX=10090 GN=Ube2j1 PE=1 SV=2	15	15	1	9	6	9	6	9	6	9	408534.1138	360937.9005	420903.9543	455191.7878	426576.4771	410419.4275	382028.6534	461024.4312	418942.23	425961.918	12375.1051	6	376703.8477	304742.373	415832.9771	397459.019	398477.3181	340108.9207	394464.3469	393683.6899	383497.2915	404142.1196	4895.596191
6304	1	sp|Q9JK23|PSMG1_MOUSE	 	 	 	 	12.8	289	33104	Proteasome assembly chaperone 1 OS=Mus musculus OX=10090 GN=Psmg1 PE=1 SV=1	5	5	1	3	2	3	2	3	2	3	99466.22461	93389.04297	108016.0547	112150.998	108627.5156	107100.8926	103930.1035	98859.18164	116319.6953	121937.4414	2898.709229	2	46075.06274	44589.40625	52556.28125	57949.82129	58996.12109	44785.59009	40810.47266	43689.57996	46386.8811	46596.17688	150
6305	1	sp|Q9JK42|PDK2_MOUSE	 	 	"sp|Q8BFP9|PDK1_MOUSE, sp|Q922H2|PDK3_MOUSE, sp|Q9JK42|PDK2_MOUSE"	 	44	407	46040	"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial OS=Mus musculus OX=10090 GN=Pdk2 PE=1 SV=2"	44	36	0.818	24	20	19	17	22.129	18.759	19	939723.1133	873710.1152	1252805.666	1128514.764	1147864.431	1050551.553	1412634.401	994858.916	1169394.534	1089306.097	42104.80713	17	2524545.866	2279831.45	3300009.026	3213671.034	3235903.47	2959516.503	3759255.066	2845852.697	3015448.896	3066712.804	59237.40833
6306	1	sp|Q9JK48|SHLB1_MOUSE	 	 	"sp|Q8R3V5|SHLB2_MOUSE, sp|Q9JK48|SHLB1_MOUSE"	 	40.8	365	40855	Endophilin-B1 OS=Mus musculus OX=10090 GN=Sh3glb1 PE=1 SV=1	34	31	0.912	15	19	13	18	13.491	18.269	13	1534718.289	1315593.438	1672377.637	1745726.873	1620310.358	1507684.045	1532349.761	1492685.089	1632364.633	1469395.778	65475.36792	18	4734643.631	3932451.303	4898018.096	5095959.443	4911440.111	4510447.099	4616421.621	4469767.184	4914826.795	4586394.426	67290.69727
6307	1	sp|Q9JK53|PRELP_MOUSE	 	 	 	 	18.5	378	43292	Prolargin OS=Mus musculus OX=10090 GN=Prelp PE=1 SV=2	8	8	1	4	4	4	4	4	4	4	300107.543	240251.3047	357946.6797	263389.5078	314581.3086	245184.1367	272392.6797	218129.6289	308181.2305	241684.1641	6355.689453	4	1415836.887	1245961.932	1545678.898	1519136.934	1561709.551	1408339.578	1429847.537	1500773.383	1610579.238	1534317.631	49309.96191
6308	1	sp|Q9JK81|MYG1_MOUSE	 	 	 	 	35.5	380	42722	MYG1 exonuclease OS=Mus musculus OX=10090 GN=Myg1 PE=1 SV=1	16	16	1	8	8	8	8	8	8	8	269393.5542	293188.6504	299787.2471	362455.9541	351873.5703	347483.9365	331711.7783	353482.0645	284525.6348	285395.2031	2940.670654	8	638632.5928	706745.3604	699161.332	929690.4443	914543.9736	813894.5742	826710.1035	847292.0557	690415.3809	690444.9902	6817.544922
6309	1	sp|Q9JK92|HSPB8_MOUSE	 	 	 	 	15.8	196	21533	Heat shock protein beta-8 OS=Mus musculus OX=10090 GN=Hspb8 PE=1 SV=1	6	6	1	2	4	2	4	2	4	2	71679.16211	53184.07031	72833.75	63852.0918	61218.92774	55839.35742	54005.82617	50348.5332	45975.89063	48458.07617	150	4	282058.4658	164839.2568	235894.3516	245774.7725	212324.0889	207674.0469	226716.333	193630.5889	206878.5625	200763.6885	4545.864258
6310	1	sp|Q9JK97|KCNQ4_MOUSE	 	 	 	 	2.9	696	77056	Potassium voltage-gated channel subfamily KQT member 4 OS=Mus musculus OX=10090 GN=Kcnq4 PE=2 SV=2	6	6	1	4	2	4	2	4	2	4	767797.3359	766054.7363	962945.3398	1043735.098	920608.1211	810232.7422	956152.9629	807245.9219	857510.3262	770653.75	26329.80469	2	868215.5742	933099.9102	1307588.168	1268751.297	1176877.164	1066417.301	1174074.438	1098411.777	1043583.203	831622.707	150
6311	1	sp|Q9JKB1|UCHL3_MOUSE	 	 	 	 	54.3	230	26151	Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Mus musculus OX=10090 GN=Uchl3 PE=1 SV=2	52	52	1	27	25	27	25	27	25	27	2459554.233	2436332.617	2714359.302	2952508.926	2763191.333	2578384.373	2807299.296	2884140.549	2711321.71	2765124.197	83505.21924	25	8585107.189	8112693.399	9536530.576	10201698.78	9305943.735	8910268.773	9140385.025	9730619.048	9375444.998	9470356.694	248575.3838
6312	1	sp|Q9JKB3|YBOX3_MOUSE	 	 	"sp|P62960|YBOX1_MOUSE, sp|Q9JKB3|YBOX3_MOUSE"	 	19.1	361	38813	Y-box-binding protein 3 OS=Mus musculus OX=10090 GN=Ybx3 PE=1 SV=2	9	5	0.556	6	3	3	2	3.643	2.118	3	145297.2725	137632.8145	158628.2314	188684.3604	167194.7021	173084.0527	130328.3174	161670.0664	163351.0449	178287.0166	2432.517822	2	11003.32666	13144.79346	11395.3125	14815.7417	51757.55469	37392.67578	50279.64648	21806.33887	60847.33496	27040.08789	1611.1521
6313	1	sp|Q9JKC6|CEND_MOUSE	 	 	 	 	69.8	149	14987	Cell cycle exit and neuronal differentiation protein 1 OS=Mus musculus OX=10090 GN=Cend1 PE=1 SV=1	93	93	1	42	51	42	51	42	51	42	12677668.19	11070632.85	13206292.2	14762874.48	12968196.15	13774875.09	14617379.07	14739896.9	13300146.63	13916053.2	414202.2426	51	16456663	14166607.41	17596193.82	18559196.63	15844291.8	16402247.44	17447018.43	17583307.19	15257860.27	16434282.64	403948.3807
6314	1	sp|Q9JKC7|AP4M1_MOUSE	 	 	 	 	5.1	449	49509	AP-4 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap4m1 PE=1 SV=1	3	3	1	1	2	1	2	1	2	1	14133.49219	12486.05664	13273.98438	13730.92285	15547.20606	14736.74512	12064.81738	14561.78906	14527.39551	17006.1582	150	2	109878.4297	102421.3125	127091.9531	122195.7305	116058.4648	122419.5352	117272.2773	108557.3984	135076.6094	123399.043	150
6315	1	sp|Q9JKC8|AP3M1_MOUSE	 	 	"sp|Q8R2R9|AP3M2_MOUSE, sp|Q9JKC8|AP3M1_MOUSE"	 	50.2	418	46936	AP-3 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap3m1 PE=1 SV=1	30	20	0.667	16	14	11	9	13.115	10.667	11	1034520.594	952208.9531	1046787.939	1145125.113	1066801.752	1038141.586	1009114.812	1063493.482	1076800.18	1090346.498	45312.49695	9	494808.7268	452960.9146	434550.73	558555.4072	453264.3013	438819.6313	469585.3057	529462.75	463722.2319	464813.29	150
6316	1	sp|Q9JKD3|SCAM5_MOUSE	 	 	 	 	28.5	235	26068	Secretory carrier-associated membrane protein 5 OS=Mus musculus OX=10090 GN=Scamp5 PE=1 SV=1	43	43	1	24	19	24	19	24	19	24	2570012.655	2717184.844	3073192.593	3581955.971	3254198.202	3073192.512	3085432.415	3564330.095	3128624.773	3200399.973	125614.7068	19	9660554.694	11220038.01	11128673.18	12701432.94	12695966.7	11746218.3	11649963.36	13312270.96	12511664.84	12324268.36	245849.0517
6317	1	sp|Q9JKF1|IQGA1_MOUSE	 	 	 	 	21.4	1657	188740	Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus OX=10090 GN=Iqgap1 PE=1 SV=2	33	33	1	17	16	17	16	17	16	17	535582.7104	434313.4695	541210.8584	542109.2427	600957.3569	504667.5874	503135.3127	524256.3564	524841.5835	526757.4907	12964.57251	16	1211220.838	1081543.439	1469348.586	1365680.609	1500466.692	1282417.414	1332009.329	1212107.479	1444010.184	1241641.604	36668.66675
6318	1	sp|Q9JKF6|NECT1_MOUSE	 	 	 	 	35.1	515	57034	Nectin-1 OS=Mus musculus OX=10090 GN=Nectin1 PE=1 SV=3	24	24	1	11	13	11	13	11	13	11	720470.1458	758809.6943	836507.2454	1011192.44	977586.146	902117.2974	910996.7368	938584.1836	985813.4927	969102.4395	23978.68726	13	841135.7256	827244.8132	954345.1621	1118084.834	1059592.319	984009.96	918890.8872	1042822.187	1084150.744	1134394.172	150
6319	1	sp|Q9JKF7|RM39_MOUSE	 	 	 	 	35.7	336	38549	"39S ribosomal protein L39, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl39 PE=1 SV=4"	16	16	1	6	10	6	10	6	10	6	205689.8506	201827.7959	222638.103	240417.8071	209374.9375	209101.0889	220407.7539	215111.4346	204938.7285	204489.8159	6709.64502	10	1191168.501	1133942.442	1334799.297	1384222.858	1331342.1	1232259.629	1464586.974	1296909.421	1263723.197	1340373.152	17779.86157
6320	1	sp|Q9JKK0|RCAN3_MOUSE	 	 	 	 	17.6	239	27153	Calcipressin-3 OS=Mus musculus OX=10090 GN=Rcan3 PE=2 SV=1	3	3	1	2	1	2	1	2	1	2	94292.54297	95375.92188	114256.4609	123214.2227	113310.4375	111952.8242	100089.9063	96326.49609	105195.7969	104072.4492	4097.188965	1	117568.1563	131836.3125	162450.9844	163241.0781	161616.0625	153956.3281	160779	136710.1875	144860.5469	149516.9375	4004.040527
6321	1	sp|Q9JKK1|STX6_MOUSE	 	 	 	 	57.6	255	28996	Syntaxin-6 OS=Mus musculus OX=10090 GN=Stx6 PE=1 SV=1	22	22	1	12	10	12	10	12	10	12	659156.7485	654402.0205	712023.0439	799161.1973	736358.2241	710629.584	755558.8447	792025.5977	771835.0327	787936.1733	2811.095214	10	408535.5293	444290.2896	468399.9346	536476.3081	477665.6895	484959.52	483266.0728	528684.5688	502247.9517	440476.5159	3234.428955
6322	1	sp|Q9JKK7|TMOD2_MOUSE	 	 	"sp|P49813|TMOD1_MOUSE, sp|Q9JHJ0|TMOD3_MOUSE, sp|Q9JKK7|TMOD2_MOUSE"	 	67	351	39510	Tropomodulin-2 OS=Mus musculus OX=10090 GN=Tmod2 PE=1 SV=2	113	109	0.965	59	54	57	52	58.541	53.368	57	8385246.407	8011203.823	9598493.577	10220834.07	9428822.409	8912507.443	9780502.457	9994697.713	9413079.388	8830428.001	356919.7905	52	20605240.35	19978256.93	23649496.41	25082921.83	22860031.63	21397350.46	23235544.89	23185601.67	23314491.63	21142568.48	492356.7493
6323	1	sp|Q9JKL4|NDUF3_MOUSE	 	 	 	 	57.8	185	20733	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 OS=Mus musculus OX=10090 GN=Ndufaf3 PE=1 SV=1	14	14	1	5	9	5	9	5	9	5	414417.2813	351672.4648	466383.6289	457379.7383	451681.293	473755.1797	438882.9844	447434.6875	419065.4297	449689.5977	3184.337646	9	1685402.78	1721717.921	2042993.623	2032126.156	1855604.09	1779077.168	1990646.129	1887016.475	1877930.258	1927849.857	17637.05982
6324	1	sp|Q9JKL5|CHP3_MOUSE	 	 	 	 	38.3	214	24599	Calcineurin B homologous protein 3 OS=Mus musculus OX=10090 GN=Tesc PE=1 SV=2	23	23	1	14	9	14	9	14	9	14	705743.8164	598356.1943	765286.7695	850969.166	766332.5059	689036.4961	768041.0615	662679.3633	729725.3823	721329.7217	15803.44519	9	1517550.529	1217169.771	1603596.135	1829411.109	1623101.557	1335364.902	1624679.746	1311314.826	1579884.941	1370598.5	26909.99023
6325	1	sp|Q9JKM7|RAB37_MOUSE	 	 	"sp|O35963|RB33B_MOUSE, sp|P35276|RAB3D_MOUSE, sp|P35279|RAB6A_MOUSE, sp|P35283|RAB12_MOUSE, sp|P55258|RAB8A_MOUSE, sp|P56371|RAB4A_MOUSE, sp|P61027|RAB10_MOUSE, sp|P61028|RAB8B_MOUSE, sp|P61294|RAB6B_MOUSE, sp|P62821|RAB1A_MOUSE, sp|P62823|RAB3C_MOUSE, sp|P63011|RAB3A_MOUSE, sp|Q504M8|RAB26_MOUSE, sp|Q6PHN9|RAB35_MOUSE, sp|Q8BHC1|RB39B_MOUSE, sp|Q8K386|RAB15_MOUSE, sp|Q91V41|RAB14_MOUSE, sp|Q91ZR1|RAB4B_MOUSE, sp|Q923S9|RAB30_MOUSE, sp|Q9CZT8|RAB3B_MOUSE, sp|Q9D1G1|RAB1B_MOUSE, sp|Q9JKM7|RAB37_MOUSE"	 	28.7	223	24656	Ras-related protein Rab-37 OS=Mus musculus OX=10090 GN=Rab37 PE=1 SV=2	34	10	0.294	20	14	7	3	7.166	3.14	7	264500.2451	216584.1772	305721.2793	328102.5176	284265.0029	327574.7334	321011.7471	292655.8213	292647.915	253463.8633	9099.188843	3	283430.6602	257568.7109	342372.4766	353891.6328	337149.0547	315660.3047	360433.9648	319295.1992	346949.0508	275910.6563	5823.084961
6326	1	sp|Q9JKN6|NOVA1_MOUSE	 	 	"sp|A0A1W2P872|NOVA2_MOUSE, sp|Q9JKN6|NOVA1_MOUSE"	 	45.6	507	51755	RNA-binding protein Nova-1 OS=Mus musculus OX=10090 GN=Nova1 PE=1 SV=2	70	45	0.643	37	33	24	21	31.8	28	24	1717203.866	1658435.29	2162382.572	2151859.278	2127647.608	1922875.67	2038339.504	2099354.004	1921384.208	1910492.214	60501.92871	21	2789104.231	2886156.822	3349188.393	3392109.509	3272578.556	3148311.499	3272181.603	3387362.469	3358671.667	3049082.207	19292.42822
6327	1	sp|Q9JKP5|MBNL1_MOUSE	 	 	"sp|Q8C181|MBNL2_MOUSE, sp|Q9JKP5|MBNL1_MOUSE"	 	37.5	341	36975	Muscleblind-like protein 1 OS=Mus musculus OX=10090 GN=Mbnl1 PE=1 SV=1	19	6	0.316	9	10	3	3	7.5	6.5	3	108087.9541	103099.5229	123360.1045	121241.6719	129029.8569	116501.6748	109901.4517	110771.8213	125875.2388	89897.07471	150	3	184376.5781	152107.6582	185125.5107	239556.9824	178356.498	176954.3867	178148.9453	196780.6445	180884.7578	186847.9121	150
6328	1	sp|Q9JKR6|HYOU1_MOUSE	 	 	 	 	44.5	999	111180	Hypoxia up-regulated protein 1 OS=Mus musculus OX=10090 GN=Hyou1 PE=1 SV=1	113	113	1	42	71	42	71	42	71	42	5282923.825	5048949.264	5876007.144	6037868.206	5928844.126	5572128.432	5656304.125	5846666.596	6028367.788	6096852.771	177293.8174	71	15987752.35	16054210.79	18878154.77	18411122.49	18173617.25	17218650.3	17486902.87	18113641.29	18487425.45	18598024.35	279695.9553
6329	1	sp|Q9JKS5|HABP4_MOUSE	 	 	 	 	51.8	411	45924	Intracellular hyaluronan-binding protein 4 OS=Mus musculus OX=10090 GN=Habp4 PE=1 SV=2	39	39	1	16	23	16	23	16	23	16	816859.7756	648514.7117	686443.5779	852261.7849	717618.6782	696174.0864	741252.8884	884973.1847	682004.0098	793297.1707	15199.21069	23	1645632.908	1402780.684	1526328.578	1769556.783	1511464.46	1407221.485	1555524.239	1858462.271	1487283.586	1656161.256	10610.2713
6330	1	sp|Q9JKV1|ADRM1_MOUSE (+1)	sp|Q9JKV1|ADRM1_MOUSE&tr|A0A0A6YVU8|A0A0A6YVU8_MOUSE	 	 	 	23.8	407	42060	Proteasomal ubiquitin receptor ADRM1 OS=Mus musculus OX=10090 GN=Adrm1 PE=1 SV=2	31	31	1	12	19	12	19	12	19	12	712130.467	658847.3901	764695.1346	844533.4517	749758.9771	726806.0868	743369.9294	806607.1799	736832.4102	687075.3372	14626.17822	19	3462757.258	3246939.163	3844050.014	4172747.535	3791377.627	3546949.176	3733050.531	4129005.916	3880016.564	3547390.369	82645.01929
6331	1	sp|Q9JKV5|SCAM4_MOUSE	 	 	 	 	8.3	230	25342	Secretory carrier-associated membrane protein 4 OS=Mus musculus OX=10090 GN=Scamp4 PE=1 SV=1	3	3	1	2	1	2	1	2	1	2	57438.25977	57527.09766	52956.48535	72601.00781	79990.58008	56179.68555	50542.08008	63131.88281	80124.5625	55025.7207	150	1	143519.5625	117452.4141	188996.5	162796.0156	198205.4844	133170.3906	138085.7813	119268.0547	153672.6406	132224.9219	150
6332	1	sp|Q9JKW0|AR6P1_MOUSE	 	 	 	 	22.7	203	23437	ADP-ribosylation factor-like protein 6-interacting protein 1 OS=Mus musculus OX=10090 GN=Arl6ip1 PE=1 SV=1	8	8	1	4	4	4	4	4	4	4	747152.4785	543875.9473	643987.2559	761606.5488	682314.4277	562188.6836	614945.2461	671552.0078	690618.168	610081.5547	30040.59863	4	846059.4316	604352.3369	763716.2461	872239.6367	759810.6602	643500.5938	729454.1729	817323.0947	759113.0664	701774.4277	15725.15918
6333	1	sp|Q9JKX6|NUDT5_MOUSE	 	 	 	 	56	218	23984	ADP-sugar pyrophosphatase OS=Mus musculus OX=10090 GN=Nudt5 PE=1 SV=1	23	23	1	12	11	12	11	12	11	12	1473978.716	1300687.921	1636517.587	1684635.803	1654654.14	1476897.743	1569964.878	1407627.214	1606112.941	1529685.588	47457.09521	11	1760455.665	1531939.04	1891594.807	1823235.867	1834521.437	1565850.305	1804219.332	1717051.622	1703394.951	1834467.932	18992.2334
6334	1	sp|Q9JKY0|CNOT9_MOUSE	 	 	 	 	26.8	299	33601	CCR4-NOT transcription complex subunit 9 OS=Mus musculus OX=10090 GN=Cnot9 PE=1 SV=1	14	14	1	7	7	7	7	7	7	7	284290.6143	257831.6055	315291.7246	342233.457	315788.4541	312384.4189	303829.292	266751.9434	309776.3379	299191.7109	7073.594483	7	645147.6699	626640.0098	716121.4688	840938.6133	798202.7852	688771.7246	717261.2402	702615.3047	762396.8594	645831.168	2838.135986
6335	1	sp|Q9JKY5|HIP1R_MOUSE	 	 	"sp|Q8VD75|HIP1_MOUSE, sp|Q9JKY5|HIP1R_MOUSE"	 	49.3	1068	119425	Huntingtin-interacting protein 1-related protein OS=Mus musculus OX=10090 GN=Hip1r PE=1 SV=2	103	98	0.951	56	47	53	45	54.787	46.169	53	2761168.305	2710078.2	3163184.854	3391597.942	3243625.061	3015851.853	3233609.302	3138309.615	3218902.637	3237767.264	118203.0405	45	7323754.583	6974939.056	8358766.31	8772182.262	8381904.237	7815988.14	8487297.039	8106102.312	8195764.123	8258120.517	225041.5889
6336	1	sp|Q9JKZ2|SC5A3_MOUSE	 	 	 	 	13.5	718	79582	Sodium/myo-inositol cotransporter OS=Mus musculus OX=10090 GN=Slc5a3 PE=1 SV=2	19	19	1	9	10	9	10	9	10	9	377517.2292	307841.7441	331543.6575	389864.6145	389251.5068	372700.2854	325951.7976	369307.127	352192.3047	402442.0452	6210.185303	10	589330.3806	449452.1711	519240.3167	628434.4001	503116.3494	536484.5365	477897.0795	573113.6344	527239.1619	554232.1691	12965.88794
6337	1	sp|Q9JL04|FMN2_MOUSE	 	 	 	 	14.4	1578	167385	Formin-2 OS=Mus musculus OX=10090 GN=Fmn2 PE=1 SV=2	36	36	1	14	22	14	22	14	22	14	371174.3318	383248.8389	474435.7471	523963.4542	499262.6531	442606.1729	519578.6499	448200.8564	468268.8252	434169.8268	11684.03821	22	1831347.485	1777733.799	2126977.991	2300059.902	2158242.582	2091352.629	2392136.813	2141614.947	2021976.852	1997658.18	29017.21814
6338	1	sp|Q9JL15|LEG8_MOUSE	 	 	 	 	5.4	316	36161	Galectin-8 OS=Mus musculus OX=10090 GN=Lgals8 PE=1 SV=1	3	3	1	2	1	2	1	2	1	2	31868.21777	28475.20215	36604.68262	41863.77344	35867.55371	33929.84473	32235.6084	34295.41699	34822.41895	37006.90234	1381.419312	1	32605.70508	22990.02734	41329.05469	38034.76953	35089.54297	32294.26953	29752.47852	33995.60547	34238.00781	31797.73242	150
6339	1	sp|Q9JL19|NCOA6_MOUSE	 	 	 	 	2.1	2067	219661	Nuclear receptor coactivator 6 OS=Mus musculus OX=10090 GN=Ncoa6 PE=1 SV=1	7	7	1	4	3	4	3	4	3	4	130926.3057	133951.2207	180361.1719	193852.0488	178995.1172	153771.8496	190848.8145	170942.1543	187351.9063	147149.9238	150	3	606236.4473	348519.1191	599077.5215	889111.8027	877716.1113	686677.7813	826913.877	443536.0234	850666.6172	600262.7871	150
6340	1	sp|Q9JL26|FMNL1_MOUSE	 	 	"sp|A2APV2|FMNL2_MOUSE, sp|Q9JL26|FMNL1_MOUSE"	 	19.4	1094	122058	Formin-like protein 1 OS=Mus musculus OX=10090 GN=Fmnl1 PE=1 SV=1	32	28	0.875	19	13	16	12	17.455	12.273	16	668132.7446	609356.1655	694370.9473	718559.3516	746712.3979	675831.1006	698489.6626	702073.6641	760228.9199	735998.0142	20112.224	12	1032052.523	981805.4404	1079798.227	1154317.906	1175190.132	1085984.687	1120774.364	1082363.502	1102744.624	1149533.145	35661.15955
6341	1	sp|Q9JL35|HMGN5_MOUSE	 	 	 	 	30.5	406	45343	High mobility group nucleosome-binding domain-containing protein 5 OS=Mus musculus OX=10090 GN=Hmgn5 PE=1 SV=2	34	34	1	17	17	17	17	17	17	17	1069766.898	768336.0146	1012461.148	955152.2617	1038481.819	1159043.049	1250716.695	875494.3916	930492.3716	828896.4023	22659.38635	17	1722327.698	1187026.752	1570712.729	1522635.145	1580623.13	1912846.083	1963660.345	1408076.492	1512540.699	1401752.354	23120.44849
6342	1	sp|Q9JL56|GDE1_MOUSE	 	 	 	 	28.4	331	37629	Glycerophosphodiester phosphodiesterase 1 OS=Mus musculus OX=10090 GN=Gde1 PE=1 SV=1	16	16	1	9	7	9	7	9	7	9	969358.8389	843171.6299	1009943.796	1153063.704	1020687.004	920721.4668	981208.8604	1039512.645	1002513.812	886486.7568	29713.28369	7	1055570.986	874361.7549	1145442.667	1253664.576	1161571.786	966075.8623	1029784.191	1162132.831	1050249.248	961277.875	14703.33594
6343	1	sp|Q9JL60|GMEB1_MOUSE	 	 	"sp|P58929|GMEB2_MOUSE, sp|Q9JL60|GMEB1_MOUSE"	 	7.5	562	61057	Glucocorticoid modulatory element-binding protein 1 OS=Mus musculus OX=10090 GN=Gmeb1 PE=1 SV=2	5	2	0.4	2	3	0	2	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	2	168840.8672	183040.3281	186253.6406	182563.1641	192370.1328	179857.9453	189461.4023	190054.2734	205589.3203	180879.8203	3744.166504
6344	1	sp|Q9JL62|GLTP_MOUSE	 	 	 	 	62.7	209	23689	Glycolipid transfer protein OS=Mus musculus OX=10090 GN=Gltp PE=1 SV=3	46	46	1	21	25	21	25	21	25	21	6563565.59	3813625.522	4080272.271	4346242.051	4241864.744	4392789.045	4192892.658	5249188.943	4491297.477	4474702.723	157514.8687	25	15227233.39	8664656.734	9190978.495	10081951.31	10112284.2	10296811.36	9770876.61	11796355.44	10927377.51	10185042.55	267870.6348
6345	1	sp|Q9JLB0|PALS2_MOUSE	 	 	"sp|Q9JLB0|PALS2_MOUSE, sp|Q9WV34|MPP2_MOUSE"	 	70.5	553	62630	Protein PALS2 OS=Mus musculus OX=10090 GN=Pals2 PE=1 SV=1	134	129	0.963	69	65	66	63	67.5	64.105	66	9110928.628	9730229.624	11189649.02	11933604.54	10640807.85	10224529.43	11775368.27	10932879.74	11338077.85	10402773.31	412876.9147	63	21417028.69	21780593.04	25690315.84	26863956.62	24001612.94	23019474.48	26372440.26	24493645.53	25489165.75	23002191.89	571790.1399
6346	1	sp|Q9JLB2|PALS1_MOUSE	 	 	 	 	22.7	675	77229	Protein PALS1 OS=Mus musculus OX=10090 GN=Pals1 PE=1 SV=1	17	17	1	7	10	7	10	7	10	7	327132.3262	274201.5215	336713.4102	368946.1465	363035.3184	328991.3789	329176.4004	351086.5664	331291.8086	330021.3594	5939.713135	10	1295839.191	1162998.358	1232183.651	1640956.872	1398045.614	1296639.826	1468720.818	1366871.717	1270354.078	1563746.485	12358.01563
